TRINITY_DN138200_c2_g1_i1,CP072244.1,99.716,705,2,0,41,745,4266679,4265975,0,1291,54,4256679,4275975,"Bacteroides ovatus strain CL06T03C20 chromosome, complete genome",,CP103100.1,"Bacteroides ovatus strain BFG-179 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP072224.1,99.716,705,2,0,41,745,6487335,6488039,0,1291,52,6477335,6498039,"Bacteroides thetaiotaomicron strain CL11T00C24 chromosome, complete genome",,CP083681.1,Bacteroides thetaiotaomicron strain VPI-BTDOT2 chromosome
TRINITY_DN138200_c2_g1_i1,CP083679.1,99.716,705,2,0,41,745,247666,246962,0,1291,50,237666,256962,Bacteroides thetaiotaomicron strain WAL8713 chromosome,,CP103228.1,"Bacteroides faecis strain BFG-554 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103274.1,99.716,705,2,0,41,745,6676632,6675928,0,1291,48,6666632,6685928,"Bacteroides faecis strain BFG-467 chromosome, complete genome",,CP103141.1,"Bacteroides faecis strain BFG-527 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP083686.1,99.716,705,2,0,41,745,2083830,2083126,0,1291,46,2073830,2093126,Bacteroides thetaiotaomicron strain VPI-3164 chromosome,,CP072239.1,"Bacteroides uniformis strain CL06T03C05 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103191.1,99.716,705,2,0,41,745,609629,608925,0,1291,44,599629,618925,"Bacteroides ovatus strain BFG-224 chromosome, complete genome",,CP072258.1,"Bacteroides caccae CL03T12C61 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103210.1,99.716,705,2,0,41,745,6289855,6289151,0,1291,42,6279855,6299151,"Bacteroides ovatus strain BFG-258 chromosome, complete genome",,CP045612.1,"Bacteroides xylanisolvens strain funn3 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP120351.1,99.716,705,2,0,41,745,4942385,4943089,0,1291,40,4932385,4953089,"Bacteroides xylanisolvens strain AY11-1 isolate human Intestinal chromosome, complete genome",,CP103069.1,"Bacteroides faecis strain BFG-624 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP041395.1,99.716,705,2,0,41,745,3473008,3472304,0,1291,38,3463008,3482304,"Bacteroides ovatus strain 3725 D1 iv chromosome, complete genome",,CP081917.1,"Bacteroides ovatus strain BFG-107 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP012937.1,99.716,705,2,0,41,745,2042026,2042730,0,1291,36,2032026,2052730,"Bacteroides thetaiotaomicron strain 7330 chromosome, complete genome",,CP083673.1,Bacteroides sp. DH3716P chromosome
TRINITY_DN138200_c2_g1_i1,CP083673.1,99.716,705,2,0,41,745,3795024,3794320,0,1291,34,3785024,3804320,Bacteroides sp. DH3716P chromosome,,CP012937.1,"Bacteroides thetaiotaomicron strain 7330 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP081917.1,99.716,705,2,0,41,745,4253762,4254466,0,1291,32,4243762,4264466,"Bacteroides ovatus strain BFG-107 chromosome, complete genome",,CP041395.1,"Bacteroides ovatus strain 3725 D1 iv chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103069.1,99.716,705,2,0,41,745,5557479,5556775,0,1291,30,5547479,5566775,"Bacteroides faecis strain BFG-624 chromosome, complete genome",,CP120351.1,"Bacteroides xylanisolvens strain AY11-1 isolate human Intestinal chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP045612.1,99.716,705,2,0,41,745,6092936,6093640,0,1291,28,6082936,6103640,"Bacteroides xylanisolvens strain funn3 chromosome, complete genome",,CP103210.1,"Bacteroides ovatus strain BFG-258 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP072258.1,99.716,705,2,0,41,745,2525244,2525948,0,1291,26,2515244,2535948,"Bacteroides caccae CL03T12C61 chromosome, complete genome",,CP103191.1,"Bacteroides ovatus strain BFG-224 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP072239.1,99.716,705,2,0,41,745,56765,56061,0,1291,24,46765,66061,"Bacteroides uniformis strain CL06T03C05 chromosome, complete genome",,CP083686.1,Bacteroides thetaiotaomicron strain VPI-3164 chromosome
TRINITY_DN138200_c2_g1_i1,CP103141.1,99.716,705,2,0,41,745,6800842,6800138,0,1291,22,6790842,6810138,"Bacteroides faecis strain BFG-527 chromosome, complete genome",,CP103274.1,"Bacteroides faecis strain BFG-467 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103228.1,99.716,705,2,0,41,745,6676776,6676072,0,1291,20,6666776,6686072,"Bacteroides faecis strain BFG-554 chromosome, complete genome",,CP083679.1,Bacteroides thetaiotaomicron strain WAL8713 chromosome
TRINITY_DN138200_c2_g1_i1,CP083681.1,99.716,705,2,0,41,745,562334,561630,0,1291,18,552334,571630,Bacteroides thetaiotaomicron strain VPI-BTDOT2 chromosome,,CP072224.1,"Bacteroides thetaiotaomicron strain CL11T00C24 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103100.1,99.716,705,2,0,41,745,6348502,6349206,0,1291,16,6338502,6359206,"Bacteroides ovatus strain BFG-179 chromosome, complete genome",,CP072244.1,"Bacteroides ovatus strain CL06T03C20 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103118.1,99.716,705,2,0,41,745,638114,637410,0,1291,14,628114,647410,"Bacteroides thetaiotaomicron strain BFG-510 chromosome, complete genome",,CP075193.1,"Bacteroides thetaiotaomicron strain CL15T12C11 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103082.1,99.731,744,2,0,2,745,2905574,2906317,0,1363,13,2895574,2916317,"Bacteroides fragilis strain BFG-435 chromosome, complete genome",,CP081908.1,"Parabacteroides distasonis strain BFG-238 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP107195.1,99.866,744,1,0,2,745,3418922,3418179,0,1369,12,3408922,3428179,"Bacteroides xylanisolvens isolate KR001_HAM_0012 chromosome, complete genome",,CP075195.1,"Bacteroides thetaiotaomicron strain CL15T119C52 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP046426.1,99.866,744,1,0,2,745,1630382,1629639,0,1369,11,1620382,1639639,"Phocaeicola dorei strain JR03 chromosome, complete genome",,CP103172.1,"Bacteroides ovatus strain BFG-126 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP046424.1,99.866,744,1,0,2,745,1751737,1750994,0,1369,10,1741737,1760994,"Phocaeicola dorei strain JR01 chromosome, complete genome",,CP103098.1,"Bacteroides xylanisolvens strain BFG-319 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103166.1,99.716,705,2,0,41,745,3179575,3180279,0,1291,8,3169575,3190279,"Bacteroides caccae strain BFG-474 chromosome, complete genome",,CP103094.1,"Bacteroides xylanisolvens strain BFG-514 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103166.1,99.866,744,1,0,2,745,4957199,4957942,0,1369,7,4947199,4967942,"Bacteroides caccae strain BFG-474 chromosome, complete genome",,CP103130.1,"Bacteroides ovatus strain BFG-299 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,AP019724.1,99.866,744,1,0,2,745,988001,987258,0,1369,6,978001,997258,"Bacteroides uniformis NBRC 113350 DNA, complete genome",,CP113514.1,"Bacteroides ovatus strain CP926 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP046425.1,99.866,744,1,0,2,745,1631416,1630673,0,1369,5,1621416,1640673,"Phocaeicola dorei strain JR02 chromosome, complete genome",,CP143941.1,"Bacteroides thetaiotaomicron strain DFI.6.40 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP103125.1,100,744,0,0,2,745,5392741,5391998,0,1375,4,5382741,5401998,"Bacteroides faecis strain BFG-493 chromosome, complete genome",,CP041230.1,"Bacteroides xylanisolvens strain H207 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP083675.1,100,744,0,0,2,745,218409,217666,0,1375,3,208409,227666,Bacteroides salyersiae strain WAL7960 chromosome,,CP103206.1,"Bacteroides xylanisolvens strain BFG-566 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP083680.1,100,744,0,0,2,745,5750504,5751247,0,1375,2,5740504,5761247,Bacteroides thetaiotaomicron strain WAL8669 chromosome,,CP103114.1,"Bacteroides ovatus strain BFG-177 chromosome, complete genome"
TRINITY_DN138200_c2_g1_i1,CP126057.1,100,744,0,0,2,745,72152,71409,0,1375,1,62152,80844,"Phocaeicola dorei strain 2 plasmid unnamed, complete sequence",,CP083682.1,Bacteroides thetaiotaomicron strain VPI-BT8702 chromosome
,,,,,,,,,,,,,,,,,GQ873874.1,Uncultured organism clone 1041059765805 genomic sequence
,,,,,,,,,,,,,,,,,GQ874230.1,Uncultured organism clone 1041059766361 genomic sequence
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CP103114.1,"Bacteroides ovatus strain BFG-177 chromosome, complete genome",609776,609071,-,,,,,,,,,,,,,,
CP103130.1,"Bacteroides ovatus strain BFG-299 chromosome, complete genome",5650926,5650222,-,,,,,,,,,,,,,,
CP103206.1,"Bacteroides xylanisolvens strain BFG-566 chromosome, complete genome",3305513,3306216,+,,,,,,,,,,,,,,
CP103191.1,"Bacteroides ovatus strain BFG-224 chromosome, complete genome",609629,608925,-,,,,,,,,,,,,,,
CP041230.1,"Bacteroides xylanisolvens strain H207 chromosome, complete genome",5583585,5582882,-,,,,,,,,,,,,,,
CP113514.1,"Bacteroides ovatus strain CP926 chromosome, complete genome",5661338,5662042,+,,,,,,,,,,,,,,
CP103094.1,"Bacteroides xylanisolvens strain BFG-514 chromosome, complete genome",3371281,3371985,+,,,,,,,,,,,,,,
CP143941.1,"Bacteroides thetaiotaomicron strain DFI.6.40 chromosome, complete genome",4649126,4648422,-,,,,,,,,,,,,,,
CP046425.1,"Phocaeicola dorei strain JR02 chromosome, complete genome",1631416,1630673,-,,,,,,,,,,,,,,
CP103166.1,"Bacteroides caccae strain BFG-474 chromosome, complete genome",3179575,3180279,+,,,,,,,,,,,,,,
CP103082.1,"Bacteroides fragilis strain BFG-435 chromosome, complete genome",2905574,2906317,+,,,,,,,,,,,,,,
CP126057.1,"Phocaeicola dorei strain 2 plasmid unnamed, complete sequence",72152,71409,-,,,,,,,,,,,,,,
CP103125.1,"Bacteroides faecis strain BFG-493 chromosome, complete genome",5392741,5391998,-,,,,,,,,,,,,,,
CP083680.1,Bacteroides thetaiotaomicron strain WAL8669 chromosome,5750504,5751247,+,,,,,,,,,,,,,,
CP083675.1,Bacteroides salyersiae strain WAL7960 chromosome,218409,217666,-,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CP103114.1,609071,609776,-,609525,609743,,,,,,,,,,,,,
CP103130.1,5650222,5650926,-,5650676,5650894,,,,,,,,,,,,,
CP103206.1,3305513,3306216,+,3305967,3306185,,,,,,,,,,,,,
CP103191.1,608925,609629,-,609379,609597,,,,,,,,,,,,,
CP041230.1,5582882,5583585,-,5583336,5583554,,,,,,,,,,,,,
CP113514.1,5661338,5662042,+,5661792,5662010,,,,,,,,,,,,,
CP103094.1,3371281,3371985,+,3371735,3371953,,,,,,,,,,,,,
CP143941.1,4648422,4649126,-,4648876,4649094,,,,,,,,,,,,,
CP046425.1,1630673,1631416,-,1631127,1631345,,,,,,,,,,,,,
CP103166.1,3179575,3180279,+,3180029,3180247,,,,,,,,,,,,,
CP103082.1,2905574,2906317,+,2906028,2906246,,,,,,,,,,,,,
CP126057.1,71409,72152,-,71863,72081,,,,,,,,,,,,,
CP103125.1,5391998,5392741,-,5392452,5392670,,,,,,,,,,,,,
CP083680.1,5750504,5751247,+,5750958,5751176,,,,,,,,,,,,,
CP083675.1,217666,218409,-,218120,218338,,,,,,,,,,,,,
